birth_department,birth_city,nationality,age,gender,stratum,pbm,admission_type,faculty,program
CALDAS,MANIZALES,Colombiana,23,Mujeres,Estrato 3,47,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 2,32,Regular,Ciencias exactas y naturales,Matemáticas
CALDAS,MANIZALES,Colombiana,23,Mujeres,Estrato 1,6,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 2,63,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,CUMBAL,Colombiana,24,Mujeres,Estrato 1,2,PAES,Administración,Administración de Empresas (Diurno)
NARIÑO,CUMBAL,Colombiana,23,Mujeres,Estrato 1,2,Regular,Ingeniería y arquitectura,Ingeniería Química
GUAVIARE,SAN JOSÉ DEL GUAVIARE,Colombiana,24,Hombres,ND/NE,2,PEAMA,Administración,Administración de Sistemas Informáticos
"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,Colombiana,23,Hombres,Estrato 2,8,PEAMA,Ingeniería y arquitectura,Ingeniería Electrónica
TOLIMA,FRESNO,Colombiana,23,Mujeres,Estrato 1,5,Regular,Ingeniería y arquitectura,Arquitectura
TOLIMA,FRESNO,Colombiana,23,Mujeres,Estrato 2,9,Regular,Administración,Administración de Empresas (Diurno)
TOLIMA,FRESNO,Colombiana,23,Hombres,Estrato 1,3,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,LA CRUZ,Colombiana,23,Mujeres,Estrato 1,2,PAES,Ciencias exactas y naturales,Ciencias de la Computación
HUILA,PITALITO,Colombiana,22,Mujeres,Estrato 2,13,Regular,Ingeniería y arquitectura,Ingeniería Química
TOLIMA,VILLAHERMOSA,Colombiana,22,Mujeres,Estrato 2,28,Regular,Ingeniería y arquitectura,Ingeniería Industrial
ARAUCA,ARAUCA,Colombiana,23,Hombres,Estrato 2,41,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
CESAR,AGUSTÍN CODAZZI,Colombiana,23,Hombres,Estrato 2,8,PAES,Ingeniería y arquitectura,Ingeniería Civil
NARIÑO,PUERRES,Colombiana,23,Hombres,Estrato 2,8,PAES,Ingeniería y arquitectura,Ingeniería Civil
HUILA,LA PLATA,Colombiana,23,Hombres,Estrato 2,26,Regular,Ciencias exactas y naturales,Ingeniería Física
VALLE DEL CAUCA,GUADALAJARA DE BUGA,Colombiana,22,Mujeres,Estrato 2,11,Regular,Ciencias exactas y naturales,Ciencias de la Computación
BOYACÁ,DUITAMA,Colombiana,23,Mujeres,Estrato 2,34,Regular,Ingeniería y arquitectura,Ingeniería Química
GUAVIARE,SAN JOSÉ DEL GUAVIARE,Colombiana,23,Hombres,Estrato 3,44,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,LA DORADA,Colombiana,23,Mujeres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,LA DORADA,Colombiana,24,Hombres,Estrato 3,59,Regular,Administración,Administración de Empresas (Diurno)
PUTUMAYO,MOCOA,Colombiana,24,Hombres,Estrato 1,5,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,AGUADAS,Colombiana,23,Hombres,Estrato 2,7,Regular,Ingeniería y arquitectura,Arquitectura
ARAUCA,TAME,Colombiana,23,Hombres,Estrato 3,15,Regular,Administración,Administración de Sistemas Informáticos
CASANARE,PAZ DE ARIPORO,Colombiana,23,Hombres,Estrato 1,17,Regular,Ingeniería y arquitectura,Ingeniería Civil
HUILA,GARZÓN,Colombiana,23,Hombres,Estrato 2,17,Regular,Administración,Administración de Sistemas Informáticos
CASANARE,YOPAL,Colombiana,23,Mujeres,Estrato 2,21,Regular,Ingeniería y arquitectura,Arquitectura
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,24,Hombres,Estrato 2,20,Regular,Administración,Administración de Empresas (Nocturno)
CASANARE,YOPAL,Colombiana,23,Hombres,Estrato 3,16,PEAMA,Administración,Administración de Sistemas Informáticos
HUILA,GARZÓN,Colombiana,23,Hombres,Estrato 2,41,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,RIOSUCIO,Colombiana,24,Mujeres,Estrato 1,4,PEAMA,Administración,Administración de Empresas (Diurno)
TOLIMA,IBAGUÉ,Colombiana,23,Hombres,Estrato 3,16,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CAUCA,SANTANDER DE QUILICHAO,Colombiana,23,Hombres,Estrato 1,2,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CASANARE,YOPAL,Colombiana,21,Mujeres,Estrato 2,14,Regular,Ingeniería y arquitectura,Arquitectura
HUILA,PITALITO,Colombiana,23,Hombres,Estrato 4,23,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,LA DORADA,Colombiana,23,Hombres,Estrato 2,19,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANZANARES,Colombiana,23,Hombres,Estrato 4,50,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANZANARES,Colombiana,23,Hombres,Estrato 3,15,Regular,Administración,Administración de Empresas (Nocturno)
TOLIMA,IBAGUÉ,Colombiana,24,Mujeres,Estrato 2,12,Regular,Ingeniería y arquitectura,Ingeniería Química
TOLIMA,MELGAR,Colombiana,23,Mujeres,Estrato 2,8,Regular,Administración,Administración de Empresas (Diurno)
HUILA,NEIVA,Colombiana,23,Mujeres,Estrato 1,32,Regular,Ingeniería y arquitectura,Ingeniería Química
HUILA,NEIVA,Colombiana,23,Mujeres,Estrato 2,33,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,RIOSUCIO,Colombiana,24,Mujeres,Estrato 1,7,PAES,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,RIOSUCIO,Colombiana,22,Mujeres,Estrato 3,50,PAES,Administración,Administración de Empresas (Diurno)
CASANARE,YOPAL,Colombiana,26,Hombres,Estrato 2,16,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
NARIÑO,TÚQUERRES,Colombiana,23,Hombres,Estrato 1,3,Regular,Ciencias exactas y naturales,Ingeniería Física
BOYACÁ,SOGAMOSO,Colombiana,22,Mujeres,Estrato 1,5,PEAMA,Administración,Administración de Empresas (Diurno)
AMAZONAS,LETICIA,Colombiana,26,Mujeres,Estrato 1,33,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,SUPÍA,Colombiana,23,Hombres,Estrato 3,20,Regular,Ingeniería y arquitectura,Ingeniería Civil
VALLE DEL CAUCA,ROLDANILLO,Colombiana,22,Hombres,Estrato 2,17,PAES,Ingeniería y arquitectura,Ingeniería Química
HUILA,GARZÓN,Colombiana,22,Hombres,Estrato 3,32,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 3,32,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,23,Mujeres,Estrato 2,10,Regular,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,23,Mujeres,Estrato 2,8,Regular,Ciencias exactas y naturales,Matemáticas
BOYACÁ,TUNJA,Colombiana,24,Hombres,Estrato 2,21,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 4,43,Regular,Administración,Administración de Empresas (Diurno)
AMAZONAS,LA PEDRERA,Colombiana,24,Mujeres,Estrato 3,40,PEAMA,Administración,Administración de Empresas (Diurno)
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,23,Hombres,Estrato 2,14,PEAMA,Ciencias exactas y naturales,Ingeniería Física
NARIÑO,EL TABLÓN DE GÓMEZ,Colombiana,24,Hombres,Estrato 1,22,PAES,Ingeniería y arquitectura,Ingeniería Industrial
NARIÑO,PASTO,Colombiana,23,Mujeres,Estrato 3,18,Regular,Ingeniería y arquitectura,Ingeniería Industrial
QUINDÍO,CALARCÁ,Colombiana,23,Hombres,Estrato 3,14,Regular,Ciencias exactas y naturales,Ingeniería Física
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,25,Hombres,Estrato 2,8,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,27,Mujeres,Estrato 2,11,Regular,Administración,Gestión Cultural y Comunicativa
NARIÑO,IPIALES,Colombiana,24,Hombres,Estrato 2,8,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
RISARALDA,PEREIRA,Colombiana,24,Hombres,Estrato 1,1,PEAMA,Administración,Administración de Sistemas Informáticos
RISARALDA,PEREIRA,Colombiana,23,Mujeres,Estrato 3,47,Regular,Ingeniería y arquitectura,Ingeniería Química
META,VILLAVICENCIO,Colombiana,24,Hombres,Estrato 1,2,PEAMA,Administración,Administración de Sistemas Informáticos
RISARALDA,PEREIRA,Colombiana,23,Mujeres,Estrato 3,26,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 2,17,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CUNDINAMARCA,PUERTO SALGAR,Colombiana,24,Mujeres,Estrato 2,16,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,23,Mujeres,Estrato 2,7,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 1,12,Regular,Ingeniería y arquitectura,Arquitectura
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,22,Mujeres,Estrato 2,36,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,23,Mujeres,Estrato 3,47,Regular,Ingeniería y arquitectura,Ingeniería Industrial
NARIÑO,LINARES,Colombiana,23,Mujeres,Estrato 1,3,Regular,Administración,Gestión Cultural y Comunicativa
TOLIMA,IBAGUÉ,Colombiana,23,Hombres,Estrato 3,40,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,26,Hombres,Estrato 2,8,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,32,Hombres,Estrato 3,17,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,30,Hombres,Estrato 2,8,Regular,Ingeniería y arquitectura,Arquitectura
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,25,Mujeres,Estrato 3,51,Regular,Ciencias exactas y naturales,Ingeniería Física
CAUCA,MERCADERES,Colombiana,29,Hombres,Estrato 2,38,Regular,Ingeniería y arquitectura,Ingeniería Química
TOLIMA,CHAPARRAL,Colombiana,26,Hombres,Estrato 2,12,Regular,Ingeniería y arquitectura,Ingeniería Industrial
NARIÑO,SAN ÁNDRES DE TUMACO,Colombiana,30,Hombres,Estrato 2,50,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
HUILA,TARQUI,Colombiana,33,Hombres,Estrato 1,4,Regular,Ingeniería y arquitectura,Arquitectura
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,30,Hombres,Estrato 2,6,Regular,Administración,Administración de Empresas (Nocturno)
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,29,Hombres,Estrato 2,50,Regular,Ingeniería y arquitectura,Arquitectura
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,25,Hombres,Estrato 2,13,Regular,Ingeniería y arquitectura,Ingeniería Industrial
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,24,Hombres,Estrato 2,7,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
BOYACÁ,PAIPA,Colombiana,28,Hombres,Estrato 3,15,Regular,Ingeniería y arquitectura,Ingeniería Química
CUNDINAMARCA,SOACHA,Colombiana,29,Hombres,Estrato 2,8,Regular,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,25,Hombres,Estrato 2,19,Regular,Ciencias exactas y naturales,Ingeniería Física
CUNDINAMARCA,SAN JUAN DE RIOSECO,Colombiana,24,Hombres,Estrato 2,15,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANZANARES,Colombiana,32,Hombres,Estrato 3,15,Regular,Administración,Administración de Empresas (Nocturno)
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,29,Hombres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,31,Mujeres,Estrato 2,7,Regular,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,26,Hombres,Estrato 2,13,Regular,Administración,Administración de Empresas (Diurno)
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,36,Hombres,Estrato 3,15,Regular,Administración,Administración de Empresas (Nocturno)
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,29,Hombres,Estrato 1,3,Regular,Administración,Administración de Empresas (Nocturno)
HUILA,GARZÓN,Colombiana,26,Hombres,Estrato 2,7,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,24,Mujeres,Estrato 3,42,Regular,Ingeniería y arquitectura,Arquitectura
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,28,Mujeres,Estrato 2,12,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,ARANZAZU,Colombiana,28,Mujeres,Estrato 2,7,Regular,Ingeniería y arquitectura,Ingeniería Civil
NARIÑO,PUERRES,Colombiana,24,Hombres,Estrato 1,10,Regular,Ingeniería y arquitectura,Ingeniería Civil
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,25,Mujeres,Estrato 2,21,Regular,Administración,Gestión Cultural y Comunicativa
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,25,Hombres,Estrato 2,11,Regular,Ciencias exactas y naturales,Ingeniería Física
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,28,Hombres,Estrato 2,7,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,36,Hombres,Estrato 3,27,Regular,Ciencias exactas y naturales,Matemáticas
CALDAS,MANIZALES,Colombiana,35,Mujeres,Estrato 3,12,Regular,Ingeniería y arquitectura,Ingeniería Industrial
TOLIMA,FRESNO,Colombiana,35,Hombres,Estrato 3,22,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,35,Mujeres,Estrato 6,32,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,34,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,34,Hombres,Estrato 3,11,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,34,Hombres,Estrato 1,100,Regular,Administración,Administración de Empresas (Nocturno)
TOLIMA,IBAGUÉ,Colombiana,33,Mujeres,Estrato 2,10,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,33,Mujeres,Estrato 2,10,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,33,Hombres,Estrato 3,14,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,NEIRA,Colombiana,33,Hombres,Estrato 3,11,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,SALAMINA,Colombiana,32,Hombres,Estrato 3,13,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,33,Hombres,Estrato 1,3,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,CHINCHINÁ,Colombiana,32,Mujeres,Estrato 2,11,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,33,Hombres,Estrato 1,1,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,32,Hombres,Estrato 3,37,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,32,Hombres,Estrato 3,13,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,32,Mujeres,Estrato 3,53,Regular,Administración,Gestión Cultural y Comunicativa
CALDAS,MANIZALES,Colombiana,31,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MARQUETALIA,Colombiana,31,Mujeres,Estrato 1,4,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,31,Hombres,Estrato 3,12,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,31,Hombres,Estrato 3,44,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,31,Mujeres,Estrato 3,17,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,31,Hombres,Estrato 3,60,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,31,Hombres,Estrato 3,15,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,31,Hombres,Estrato 1,6,Regular,Administración,Administración de Empresas (Diurno)
VALLE DEL CAUCA,PALMIRA,Colombiana,30,Hombres,Estrato 3,40,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,30,Hombres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,30,Hombres,Estrato 2,7,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,31,Mujeres,Estrato 2,7,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,30,Mujeres,Estrato 2,9,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,30,Hombres,Estrato 2,7,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,29,Mujeres,Estrato 3,14,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,29,Hombres,Estrato 3,11,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,29,Mujeres,Estrato 1,6,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,29,Hombres,Estrato 3,18,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,29,Hombres,Estrato 3,49,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,29,Hombres,Estrato 3,19,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,29,Hombres,Estrato 2,8,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,29,Hombres,Estrato 3,19,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,PÁCORA,Colombiana,29,Hombres,Estrato 3,15,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,29,Hombres,Estrato 1,2,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,29,Mujeres,Estrato 3,15,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,29,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,29,Mujeres,Estrato 2,11,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,29,Hombres,Estrato 2,9,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 2,12,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 1,3,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 2,9,Regular,Administración,Administración de Empresas (Nocturno)
RISARALDA,PEREIRA,Colombiana,28,Hombres,Estrato 3,18,Regular,Administración,Administración de Empresas (Nocturno)
SANTANDER,BUCARAMANGA,Colombiana,28,Hombres,Estrato 2,8,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 1,4,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 3,40,Regular,Ciencias exactas y naturales,Matemáticas
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 3,18,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 3,17,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 3,32,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 1,8,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 3,20,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 2,10,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,28,Mujeres,Estrato 3,45,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 2,35,Regular,Administración,Administración de Sistemas Informáticos
PUTUMAYO,VALLE DEL GUAMUEZ,Colombiana,28,Hombres,Estrato 1,8,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,28,Mujeres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,28,Hombres,Estrato 3,18,Regular,Ciencias exactas y naturales,Ingeniería Física
CAQUETÁ,FLORENCIA,Colombiana,28,Hombres,Estrato 1,7,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,27,Hombres,Estrato 2,9,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,27,Hombres,Estrato 3,16,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,27,Hombres,Estrato 3,20,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,27,Mujeres,Estrato 3,13,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,27,Mujeres,Estrato 4,29,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,27,Hombres,Estrato 1,5,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,27,Hombres,Estrato 3,16,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,27,Hombres,Estrato 1,8,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,27,Hombres,Estrato 3,19,Regular,Administración,Gestión Cultural y Comunicativa
CALDAS,MANIZALES,Colombiana,27,Hombres,Estrato 3,15,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,27,Mujeres,Estrato 3,12,Regular,Ingeniería y arquitectura,Ingeniería Industrial
TOLIMA,FRESNO,Colombiana,27,Hombres,Estrato 2,7,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,27,Mujeres,Estrato 3,31,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,27,Hombres,Estrato 2,19,Regular,Administración,Administración de Sistemas Informáticos
